content,source_url,visit_date
"Mit der stark regionalen Verankerung bei gleichzeitig zentraler Bündelung wichtiger Kompetenzen haben wir ein zukunftsweisendes Modell geschaffen, das unseren Kunden alle Vorteile eines großen Unternehmensverbundes mit persönlicher, regionaler Betreuung vor Ort eröffnet.",https://www.eon.de/pk/de/unternehmen/portraet.html,2014-12-10
"Sie ist überall vorhanden und so selbstverständlich, dass man schnell vergisst, wie kostbar sie ist. ",https://www.vattenfall.de/de/infowelt-energie.htm,2014-12-10
"Frische Luft tut gut, nicht nur beim Spaziergang.",https://www.vattenfall.de/de/infowelt-energie-lueften.htm,2014-12-01
Die Urbanisierung in den Städten nimmt zu.,http://corporate.vattenfall.de/nachhaltigkeit/energie-der-zukunft/nachhaltige-energielosungen/sustainable-cities/,2014-12-13
Die Energie- und Mobilitätszukunft befindet sich im Wandel.,http://corporate.vattenfall.de/nachhaltigkeit/energie-der-zukunft/nachhaltige-energielosungen/wasserstofftechnologie/,2014-12-31
"Erfahrungen, Wissen und das gewisse Gespür für Marktentwicklungen sind heutzutage wichtiger denn je für Ihren geschäftlichen Erfolg.",http://envitra.de/ueber-uns,2014-12-17
Im Rahmen der Wachstumsstrategie nimmt die Gruppe Marktchancen im Kerngeschäft über eine aktive Marktbearbeitung durch die Vertriebsorganisation wahr.,https://www.enviam.de/Unternehmen/enviaM-Gruppe/Strategie,2014-12-30
"Entspannung, auch das zeigt die Studie, finden viele nur in einem ordentlichen, sauberen Zuhause.",http://kobold.vorwerk.de/de/erlebniswelt/gesundheit/studie-zum-gluecklichsein-ohne-stress-zur-inneren-balance/,2014-12-16
"Auch die Sprösslinge sind Gewohnheitstiere und nehmen neue oder zusätzliche Aufgaben nur sehr widerstrebend an, daher sollten Kinder schon von klein auf an regelmäßige Aufgaben gewöhnt werden. ",http://kobold.vorwerk.de/de/erlebniswelt/familie/kinder-helfen-im-haushalt-spielerische-tipps-und-tricks/,2014-12-09
"Denn es muss nicht gleich ein Gang ins Fitnessstudio sein, Abnehmen funktioniert auch prima bei der Hausarbeit.",http://kobold.vorwerk.de/de/erlebniswelt/gesundheit/fitnesstraining-im-haushalt-tipps-zum-heimischen-workout/,2014-12-22
"Lieber verzichtet das Unternehmen auf den Abschluss eines Geschäfts, als gegen ein Gesetz, eine behördliche Regelung oder einen ethischen Grundsatz zu verstoßen.",http://www.heckler-koch.com/de/corporate-compliance.html,2014-12-02
"Auf der cleanen Silhouette kommt der opulente Mix aus floralen Motiven und dem charakteristischen Paisleyprint eindrucksvoll zur Geltung, die intensive Farbklaviatur in Pink, Flieder und Sonnengelb verkörpert pure Weiblichkeit.",http://www.mytheresa.com/de-de/crepe-coat.html,2014-12-20
Die großen Fronttaschen aus Veloursleder verleihen ihm coolen Edge.,http://www.mytheresa.com/de-de/wool-coat-with-suede-pockets.html,2014-12-07
Tragen wir schön sophisticated mit Accessoires aus der gleichen Farbfamilie,http://www.mytheresa.com/de-de/wool-coat-340269.html,2014-12-18
B wie „bequem“  statt B wie „Blasen“ .,http://www.hansaplast.de/magazin/schoenheit-und-pflege,2014-12-25
Diese kostenlose Hotline nehmen Sie natürlich auf unbegrenzte Zeit gerne in Anspruch.,http://www.vetera.net/produkte/einsatzgebiete-produktbeschreibung#,2014-12-14
Das ultraflache Gehäuse fügt sich mit seiner flachen Bauweise in fast jede örtliche Gegebenheit ein.,http://www.auerswald.de/de/produkte/zubehoer/tuersprechen/tfs-dialog-100/produktbeschreibung.html,2014-12-24
Zudem lässt es sich sowohl per Tasten als auch über das große Touch-Display bedienen und treibt das Komfort-Niveau damit in ungeahnte Höhen.,http://www.auerswald.de/de/produkte/telefone/schnurgebunden/comfortel-3200/produktbeschreibung.html,2014-12-29
"Wenn es besonders spannend wird, können auch einmal rohe Kräfte sinnlos walten.",http://www.pattex.de/do-it-yourself-mit-pattex-klebstoffe-produkte-new/starke-ideen/diy-gegenst%C3%A4nde-einrichtung-reparieren/gamepad-und-joystick-reparieren.html,2014-12-09
"Produkte so zu entwickeln, dass sie maximalen Nutzen für Kunden und Gesellschaft bedeuten, ist eine mindestens ebenso schwere Aufgabe, die man am besten mit vereinten Kräften bewältigt.",http://corporate.evonik.de/de/produkte/pages/search.aspx,2014-12-17
Genau genommen beginnt unser Kampf um ein langes Leben schon in der frühen Kindheit.,http://corporate.evonik.de/de/produkte/produkte-erleben/pages/default.aspx,2014-12-30
"Vertrauen, Seelenfrieden, Bestätigung - Dies sind die Vorteile, wenn Sie einen Lely Taurus geprüften Astronaut kaufen.",http://www.lely.com/de/melken/geprufte-roboter/taurus/das-funktionsprinzip_7#tab,2014-12-17
Regelmäßige und luftige Schwade sorgen für eine gute Füllung des Schnittrotors oder des Häckselkäfigs und damit für eine gute Schnittwirkung oder Häckselqualität.,http://www.lely.com/de/futterernte/schwaden/hibiscus-cd_3,2014-12-13
Die Werkzeuge für die Modellierung und Simulation von Zustandsautomaten erlauben die Spezifikation von strukturiertem Verhalten.,http://www.itemis.de/itemis-ag/produkte/yakindu-hmi/language=de/42126/produktbeschreibung,2014-12-16
In einigen Fällen ist auch eine Deklaration als „Käse“ möglich.,http://www.jeneil-bioproducts.de/de/produkte/natuerliche-kaesearomen/vorteile/,2014-12-09
"Hierbei ist das Schamane Meister Plus System angebracht, das eine Mittlerrolle zwischen der diesseitigen und der jenseitigen Welt einnimmt und seine  besonderen Fähigkeiten zum Wohl seiner Nutzer einsetzt.",http://www.suldiaa-venus-mandala-shop.de/produktbeschreibung/schamane-meister-plus/,2014-12-15
"Authentisch, fröhlich … und fruchtig, überaus fruchtig und von höchster Qualität.",http://www.eckes-granini.de/de/markenwelt/yo-sirup.html,2014-12-22
So fühlt sich jeder Tag wie Urlaub an!,http://www.granini.de/Produkte/Lemon-Fresh,2014-12-01
"Genussvoll, kultiviert und immer mit dem Hauch der Verführung.",http://www.eckes-edelkirsch.de/#geschichte,2014-12-15
Immer mehr rücken so genannte Omega 3 Fettsäuren (ALA) in den Fokus.,http://www.hipp.de/beikost/ratgeber/essen-trinken/warum-ist-omega-3-aus-rapsoel-wichtig/,2014-12-30
Die genaue Zusammensetzung ist nur zwei Menschen bekannt und wird in einem Safe aufbewahrt.,http://www.kfc.de/sogood,2014-12-31
"Wir gestalten damit besonders die vier Megatrends Sicherheit, Umwelt, Information und erschwingliche Fahrzeuge.",http://www.continental-corporation.com/www/portal_com_de/themen/continental/basics/mission_de.html,2014-12-24
Wir schenken und verdienen Vertrauen.,http://www.continental-corporation.com/www/portal_com_de/themen/continental/basics/30_werte/,2014-12-19
Die Presta Oil Separation System (POSS®) genannte Technologie übertrifft trotz des geringen Bauraumbedarfs die Abscheideleistung der meisten heutigen passiven Systeme.,https://incarplus.thyssenkrupp.com/Main-Menu/Navigator/Konventioneller-Antrieb/Integriertes-Oelabscheidsystem/,2014-12-03
"Die gebaute Blechzahnstange ist im Vergleich zu gefrästen Zahnstangen wegen ihres hohlen Querschnitts etwa 25 Prozent oder 0,5 kg leichter als die Referenzlösung und ermöglicht sowohl konstante als auch variable Verzahnungen.",https://incarplus.thyssenkrupp.com/Main-Menu/Navigator/Lenkung/Gebaute-Blechzahnstange/,2014-12-10
"Das Versagen geht in der Regel von Einzelfehlern aus, die (häufig) an oder in der Nähe der Oberfläche liegen, da hier meist die höchsten Spannungen auftreten.",http://www.keramverband.de/brevier_dt/5/3/4/5_3_4_4.htm,2014-12-13
"Diese Mehlwürmer wurden schonend gekocht, um sicher zu stellen, dass Nährwerte, Geschmack und Aroma erhalten bleiben.",https://www.fressnapf.de/p/exo-terra-mehlwuermer-34g,2014-12-06
Sie sehen eine goldgelb gereifte Banane oder ein schön poliertes Glas.,http://www.gasandmore.de/gas-co/anwendungen/,2014-12-02
"Kunst will berührt werden, um begriffen zu sein – und geachtet.",http://www.volkswagen.de/de/models/phaeton/highlights.html#/flash=b01f4d45e7fbc14cd1be5f1b3dd37aea@,2014-12-23
Wir führen am Boden die Entscheidung herbei.,www.deutschesheer.de/portal/a/heer/,2014-12-29
Entscheiden Sie sich für Unabhängigkeit. ,https://www.mozilla.org/de/firefox/new/,2014-12-29
Zugleich werden ihre Strukturen demografiefest und ihre Fähigkeiten dauerhaft finanzierbar.,www.bmvg.de/portal/a/bmvg/,2014-12-18
Schon probiert?,https://www.whiskas.de/produkte-snacks-knuspertaschen.aspx,2014-12-14
"Die speziell entwickelte Rezeptur mit natürlichen Nahrungsfasern sorgt ähnlich wie Malzpasten dafür, dass die Haare das Verdauungssystem problemlos passieren, bevor sie sich zu einem Haarbällchen formen können.",https://www.whiskas.de/produkte-snacks-anti-hairball.aspx,2014-12-11
"Du wirst keine Ruhe haben, bis du es deinem kleinen Racker serviert hast.",http://www.katzenwiefelix.de/produkte/adult/Pages/dose-happchen-in-gelee.aspx,2014-12-17
"In diesem Abschnitt können Sie eine alphabetische Liste mit Rassen von A-Z durchsuchen oder unseren Rassenfinder benutzen, um die Rasse herauszufiltern, die perfekt zu Ihren Vorstellungen passt.",https://www.pedigree.de/dogfinder/,2014-12-06
Mit zunehmendem Alter sollte man auf eine besonders schonende Ernährung achten. ,http://www.happydog.de/hundefutter-produkte/senior/trockenfutter/,2014-12-12
"Aspekte, die nur der Bequemlichkeit des Menschen dienen, rechtfertigen den Eingriff nicht. ",http://www.royal-canin.de/gesundheit-ernaehrung/hund/kastration-bei-hunden/schlusswort/,2014-12-26
Die vielen Geschmacksrichtungen lassen keine Langeweile aufkommen und aus gutem Grund haben alle 9 Sorten der Lecker-Snack und Lecker Herzen 5 Sterne.,http://www.tierarzt24.de/happy-horse-lecker-snacks-apfel-zimt,2014-12-19
Hierbei müssen noch typische Probleme der Magerverbrennung wie thermoakustische Schwingungsneigung oder reduzierte Verbrennungseffizienz im Teillastbereich überwunden werden.,http://www.rolls-royce.com/deutschland/de/about/innovationen/index.jsp,2014-12-31
"Bei Kerzenschein entsteht unverzüglich eine magische, festliche Atmosphäre. ",http://www.swarovski.com/Web_DE/de/5030477/product/Silberstern_Teelicht.html,2014-12-27
"Zu der herausragenden, vielseitig tragbaren Kreation gehören zwei kristallverzierte Lünetten und eine in Edelstahl. ",http://www.swarovski.com/Web_DE/de/5095571/product/Swarovski_By_Shorouk_Uhr.html,2014-12-21
Für den einzigartigen Knoten dieses edlen Rings stand eine Schlaufe Pate.,http://www.swarovski.com/Web_DE/de/5139690/product/Cupidon_Ring_.html?origin=Giftcenter&WT.referer=Giftcenter+%2F+Gifts+for+her+GLP,2014-12-03
"Dabei erfährt der Leser manch Spannendes, manch Beeindruckendes und manch Rührendes.",http://www.haraldgloeoecklerstore.com/spezial/harald-gloockler-autobiografie.html,2014-12-20
"Ob New York, London oder Tokyo, die Partner stehen Schlange.",http://www.h-gloeoecklerinternational.de/,2014-12-20
"Alle Deutschen Spitze, ganz egal, wie groß sie sind oder welche Farben sie haben, bilden eine Familie und sollen ähnliche Charaktereigenschaften und ein spitztypisches Aussehen besitzen.",http://www.deutsche-spitze.de/spitz.html,2014-12-15
"Über den Inhalt wird nicht diskutiert, jeder entscheidet nach seinen Kriterien.",http://www.chihuahua-portal.de/,2014-12-11
Je nach Betrachtungswinkel lässt ein irisierender Glimmer die Farben changieren.,http://www.villeroy-boch.de/produkte/fliesen/kollektionen.html?vb_product2[sid]=975&vb_product2[action]=detail&vb_product2[backpid]=2715,2014-12-02
"Grenzenlose Eleganz paart sich dabei mit einem beeindruckenden, filigran-detailverliebten Relief. ",http://www.villeroy-boch.de/produkte/tischkultur/kollektionen/cellini.html,2014-12-31
"Denn der Reiz ihrer Schönheit, liegt in der Ästhetik des Zufälligen, scheinbar Unperfekten.",http://www.nymphenburg.com/de/produkte/accessoires/federn,2014-12-10
"Sie erzielt Ausgewogenheit in Umweltschutz und wirtschaftlichen Zielen der Landwirte, steht im Dienste des Verbrauchers und entspricht seinen Erwartungen.",http://www.bonduelle.de/Qualitaet/anbau.html,2014-12-21
Fällt trotzdem auf und zieht die Augenblicke auf sich zu. ,http://de.dawanda.com/product/67807803-Filzcacheur-Nierenwaermer-Mittendrin,2014-12-19
"Von der Seite erinnert seine aerodynamische Silhouette an einen Hochgeschwindigkeitszug, Windgeräusche werden dabei auf ein Minimum reduziert.",http://www.opel.de/fahrzeuge/modelle/personenwagen/zafira-tourer/highlights/design.html,2014-12-16
Und die innovative Optik ist nur der Anfang.,http://www.ford.de/Pkw-Modelle/FordFocus,2014-12-10
"Filigrane Extravaganz mit einem Hauch von Träumerei - Ein Facelifting, das jeder Wand eine ganz besondere Note verleiht.
",http://www.hornbach.de/shop/Fototapete-Lace-Vlies-184-x-248-cm/5531384/artikel.html?sourceCat=S995&WT.svl=artikel_img,2014-12-21
Mit ihren zahlreichen neuen Features definiert sie das Premiumsegment der oberen Mittelklasse neu.,http://www.fendt.com/de/13944.asp,2014-12-11
"Dem Fahrer wird ein in dieser Klasse unerreichtes Maß an Komfort mit einfachen, überschaubaren Ausstattungsvarianten geboten.",http://www.masseyferguson.de/mfactivas.aspx,2014-12-29
"So wird die Presse permanent im Leistungsoptimum gefahren, wodurch unter allen Bedingungen beste Ergebnisse erzielt werden.",http://www.claas.de/produkte/quaderballenpressen/quadrant3400,2014-12-24
Die Funktion des Laders wird durch das System dem jeweiligen Anwendungszweck in vorab festgelegten Grenzen angepasst.,http://www.deere.de/de_DE/industry/forestry/learn_more/features/ibc_de.page?,2014-12-12
Verpackt ist alles im stabilen Cool-Touch-Gehäuse ohne Ecken und Kanten.,http://www.unold.de/unold/brotbackautomat/68110/,2014-12-27
"Übrigens: „D“ steht für Design, denn der M 100 D ist auch was fürs Auge.",http://www.unold.de/esge/esge-modelle/90129/,2014-12-06
"Das Bewegen der Wirbelkörper während der Streckung ermöglicht es, dass körpereigene Flüssigkeit zurück in die Bandscheiben fließen kann und diese somit ihre stoßdämpfende Wirkung zurückerhalten.",http://www.alpha-techno.com/massagearten/rollen-streckmassage.html,2014-12-19
Kein Tier ist an sich nützlich oder schädlich.,http://www.schaedlings-bekaempfung.de/40_schaedlinge.html,2014-12-15
Hygiene kennt keine Pausen.,http://www.kammerjaeger-ck.de/,2014-12-05
"Mit seiner erfolgreichen Arbeit zu Schlaffältchen konnte er nachweisen, dass der Muskelbereich des Gesichts - des sogenannten „superfiziellen muskuloaponeurotischen Systems“ (SMAS) - durch Kissenkontakt verletzt wird.",http://www.silkkiss.co.uk/de/Scientific_Research.html,2014-12-02
"Und das ist vielleicht auch der Grund für unsere Faszination am Knopf drücken: In einer Welt, die immer komplizierter zu werden scheint, erfreuen wir uns an der Einfachheit.",http://www.hansgrohe.de/22069.htm#r=home_webspecial_B2C,2014-12-31
"Die Rundungen des Beckens unterstreichen die Schwünge der Glasschale, die symmetrischen Verschneidungen im kubischen Grundkörper lassen das Ensemble beinahe schwerelos wirken.",http://www.hansa.de/de/produkte/uebersicht/badarmaturen/hansaedition/hansamurano.html,2014-12-14
"Weiche Bogen, fließende Übergänge und sanft gerundete Formen verkörpern sinnlichen Charme voller Anmut und Grazie.",http://www.villeroy-boch.de/produkte/bad-und-wellness/produkte/badarmaturen/armaturen/bidetarmaturen.html?vb_product2[colkey]=10896662&vb_product2[subcollectionkey]=10896646&vb_product2[subproductgroupkey]=33%20600%20955&vb_product2[action]=detail&vb_product2[backpid]=6555,2014-12-10
"Design in seiner höchsten Vollendung bereichert unser Leben durch die Schönheit der Dinge, die uns umgeben.",http://www.kohlerco.de/onlinecatalog/product_category.jsp?item=121&prod_num=Bathroom+Suites,2014-12-06
Herausragende digitale Projekte beginnen mit einem innovativen Business Case.,http://www.aquarius.biz/de/about-us.html,2014-12-13
